ID_Juego,Titulo,Plataforma,Genero,Publisher,Fecha_Lanzamiento,Ventas_NA_Millones,Ventas_EU_Millones,Ventas_JP_Millones,Ventas_Otros_Millones,Puntuacion_Critica,Puntuacion_Usuarios,Ventas_Globales_Millones,Anio_Lanzamiento,Mes_Lanzamiento,Trimestre
GME-07744,Cyber Chronicles 9,Xbox One,Shooter,Microsoft,2019-06-12,2.41,2.5,0.12,0.44,83,8.4,5.48,2019,6,2
GME-07745,Iron Rising 9,Mobile,Shooter,Square Enix,2021-05-14,2.23,0.32,0.34,0.25,52,5.5,3.13,2021,5,2
GME-07746,Star Odyssey 9,Mobile,Estrategia,Take-Two,2022-07-04,4.97,2.24,1.18,0.01,79,8.0,8.4,2022,7,3
GME-07747,Blood Arena 9,Nintendo Switch,Deportes,Tencent,2020-05-05,0.35,0.53,2.32,0.2,64,6.4,3.4,2020,5,2
GME-07748,Crystal Frontier 9,PS4,RPG,EA,2021-11-24,1.2,1.76,0.13,0.58,51,5.8,3.68,2021,11,4
GME-07749,Phantom Tactics 9,PS4,Simulacion,Ubisoft,2023-04-15,6.37,1.14,0.41,0.35,71,6.8,8.27,2023,4,2
GME-07750,Storm Horizon 9,PC,Puzzle,EA,2023-06-27,0.41,0.22,1.23,0.55,67,6.6,2.41,2023,6,2
GME-07751,Solar Saga 9,PS5,Aventura,EA,2022-06-09,0.43,0.32,0.87,0.14,84,8.1,1.76,2022,6,2
GME-07752,Frozen Legacy 9,PS4,Accion,Take-Two,2023-07-12,7.06,1.03,0.16,0.14,72,7.1,8.39,2023,7,3
GME-07753,Golden Fury 9,PS5,Accion,Ubisoft,2022-11-22,5.04,4.44,1.27,0.4,90,9.5,11.15,2022,11,4
GME-07754,Lost Reborn 9,PS5,Aventura,Activision,2022-11-03,2.79,0.5,0.5,0.1,99,9.6,3.89,2022,11,4
GME-07755,Final Evolution 9,PC,Puzzle,Activision,2020-07-10,2.3,0.53,0.68,0.07,66,6.9,3.58,2020,7,3
GME-07756,Hyper Worlds 9,PS4,Estrategia,Square Enix,2020-08-06,0.87,0.12,0.32,0.44,60,6.3,1.76,2020,8,3
GME-07757,Mega Strike 9,Xbox One,Accion,Square Enix,2022-08-21,1.97,0.09,0.25,0.31,88,8.8,2.62,2022,8,3
GME-07758,Ultra Assault 9,Xbox One,Accion,Sony,2023-03-02,1.68,0.3,0.44,0.56,78,7.3,2.98,2023,3,1
GME-07759,Chrono Dominion 9,Mobile,Deportes,Activision,2021-12-25,1.54,0.08,0.63,0.61,50,4.6,2.86,2021,12,4
GME-07760,Eternal Vanguard 9,PS5,Shooter,EA,2023-07-15,2.59,3.45,0.12,0.01,69,7.1,6.18,2023,7,3
GME-07761,Mystic Blade 9,Xbox One,Estrategia,Activision,2020-07-04,1.26,1.08,0.7,0.31,83,8.2,3.35,2020,7,3
GME-07762,Savage Force 9,Xbox One,Shooter,Nintendo,2021-04-25,2.87,1.88,1.66,0.22,71,6.8,6.64,2021,4,2
GME-07763,Grand Protocol 9,Xbox One,Simulacion,Tencent,2020-01-21,1.08,1.79,0.88,0.31,69,7.3,4.05,2020,1,1
GME-07764,Epic Drift 9,Mobile,Puzzle,Nintendo,2023-10-14,0.03,0.46,0.97,0.45,65,6.0,1.92,2023,10,4
GME-07765,Wild Reign 9,PC,Accion,Activision,2019-05-21,0.4,0.92,0.55,0.54,62,6.3,2.41,2019,5,2
GME-07766,Rogue Nexus 9,Nintendo Switch,RPG,Ubisoft,2020-01-09,0.56,0.11,0.1,0.11,95,9.4,0.87,2020,1,1
GME-07767,Silent Forge 9,Xbox Series X,Deportes,Activision,2019-10-07,6.55,9.51,1.79,0.49,91,9.0,18.35,2019,10,4
GME-07768,Ancient Hunters 9,Mobile,Simulacion,Sony,2020-08-16,3.68,3.96,2.27,0.57,100,9.5,10.48,2020,8,3
GME-07769,Inferno Empire 9,PS4,Shooter,Sony,2019-08-15,9.51,1.29,0.58,0.55,77,7.8,11.93,2019,8,3
GME-07770,Turbo Zero 9,Xbox One,Accion,Tencent,2022-07-28,0.22,1.0,0.42,0.44,89,8.7,2.07,2022,7,3
GME-07771,Shadow Quest 9,Nintendo Switch,Accion,Activision,2021-07-21,0.56,1.69,0.63,0.5,66,6.9,3.37,2021,7,3
GME-07772,Dark Wars 9,PS5,Deportes,Square Enix,2022-06-19,1.46,4.31,0.26,0.18,91,8.9,6.2,2022,6,2
GME-07773,Neon Legends 9,PS5,Aventura,Activision,2021-07-16,0.96,0.38,0.13,0.19,59,6.4,1.66,2021,7,3
GME-07774,Cyber Chronicles 9,Mobile,Simulacion,Activision,2020-07-11,1.95,0.71,0.2,0.46,58,5.4,3.33,2020,7,3
GME-07775,Iron Rising 9,Xbox One,RPG,Take-Two,2022-12-05,0.11,0.15,0.06,0.11,58,5.0,0.43,2022,12,4
GME-07776,Star Odyssey 9,PC,Estrategia,Square Enix,2022-06-29,0.31,0.23,0.14,0.05,69,6.9,0.74,2022,6,2
GME-07777,Blood Arena 9,Xbox Series X,Aventura,Square Enix,2021-10-04,4.03,2.07,0.8,0.39,92,9.4,7.29,2021,10,4
GME-07778,Crystal Frontier 9,PS5,Puzzle,Ubisoft,2020-01-20,0.35,0.43,0.06,0.61,79,8.0,1.45,2020,1,1
GME-07779,Phantom Tactics 9,Mobile,Aventura,EA,2020-10-18,1.14,1.0,0.35,0.34,83,8.3,2.83,2020,10,4
GME-07780,Storm Horizon 9,PC,Estrategia,Take-Two,2019-02-09,1.27,0.23,0.34,0.2,60,6.6,2.05,2019,2,1
GME-07781,Solar Saga 9,Nintendo Switch,Aventura,Square Enix,2019-11-08,3.03,0.0,0.74,0.01,63,6.3,3.77,2019,11,4
GME-07782,Frozen Legacy 9,PS5,Puzzle,Take-Two,2019-04-12,0.89,4.01,0.65,0.4,89,8.2,5.95,2019,4,2
GME-07783,Golden Fury 9,Mobile,Estrategia,Sony,2021-12-31,2.2,1.66,0.34,0.15,64,6.3,4.35,2021,12,4
GME-07784,Lost Reborn 9,Xbox One,Aventura,Microsoft,2019-02-15,2.53,1.74,1.58,0.38,95,9.6,6.24,2019,2,1
GME-07785,Final Evolution 9,PC,Aventura,Sony,2020-01-16,1.43,0.09,0.28,0.32,70,7.0,2.11,2020,1,1
GME-07786,Hyper Worlds 9,PC,Aventura,EA,2019-07-29,3.13,0.17,0.53,0.31,79,8.1,4.13,2019,7,3
GME-07787,Mega Strike 9,Nintendo Switch,Simulacion,Take-Two,2020-07-31,0.27,0.19,1.65,0.04,56,5.3,2.14,2020,7,3
GME-07788,Ultra Assault 9,PC,Deportes,Tencent,2020-07-05,1.53,0.17,0.01,0.11,57,5.4,1.82,2020,7,3
GME-07789,Chrono Dominion 9,Xbox One,Deportes,Microsoft,2019-09-14,1.72,0.01,0.02,0.07,57,4.9,1.82,2019,9,3
GME-07790,Eternal Vanguard 9,Mobile,Deportes,Microsoft,2023-01-04,1.48,1.35,0.59,0.42,94,9.3,3.84,2023,1,1
GME-07791,Mystic Blade 9,Xbox One,Simulacion,Ubisoft,2021-06-16,1.96,0.46,1.99,0.05,72,6.9,4.45,2021,6,2
GME-07792,Savage Force 9,Xbox One,Simulacion,Activision,2023-01-29,1.73,2.65,0.94,0.13,74,7.7,5.45,2023,1,1
GME-07793,Grand Protocol 9,Mobile,Deportes,Square Enix,2019-01-17,0.9,3.19,0.15,0.01,67,6.7,4.25,2019,1,1
GME-07794,Epic Drift 9,Nintendo Switch,Aventura,Take-Two,2020-04-21,0.44,0.64,0.74,0.11,43,4.8,1.92,2020,4,2
GME-07795,Wild Reign 9,PS4,Deportes,Ubisoft,2019-07-04,4.96,1.55,0.09,0.14,73,7.3,6.74,2019,7,3
GME-07796,Rogue Nexus 9,Xbox Series X,Puzzle,Nintendo,2019-11-05,5.36,0.92,2.37,0.01,67,7.2,8.67,2019,11,4
GME-07797,Silent Forge 9,Nintendo Switch,Puzzle,Ubisoft,2019-01-31,4.12,1.56,0.33,0.9,96,9.4,6.9,2019,1,1
GME-07798,Ancient Hunters 9,PS5,Aventura,Tencent,2021-10-07,0.9,1.38,0.24,0.49,56,5.7,3.01,2021,10,4
GME-07799,Inferno Empire 9,Xbox Series X,Simulacion,Activision,2020-03-20,0.49,1.2,0.17,0.11,97,8.9,1.97,2020,3,1
GME-07800,Turbo Zero 9,Mobile,Deportes,Tencent,2020-12-01,0.24,0.19,1.62,0.16,66,6.0,2.21,2020,12,4
GME-07801,Shadow Quest 9,Xbox One,Aventura,Desconocido,2021-05-10,0.72,0.73,0.18,0.1,47,4.4,1.74,2021,5,2
GME-07802,Dark Wars 9,Xbox Series X,Estrategia,Take-Two,2020-09-30,3.31,0.16,0.55,0.0,70,7.0,4.02,2020,9,3
GME-07803,Neon Legends 9,Mobile,Accion,Tencent,2023-05-29,0.89,0.93,0.59,0.34,61,7.2,2.75,2023,5,2
GME-07804,Cyber Chronicles 9,PC,Aventura,Nintendo,2023-06-26,1.25,1.75,1.07,1.41,86,8.3,5.47,2023,6,2
GME-07805,Iron Rising 9,PC,Estrategia,Nintendo,2021-10-17,0.85,0.79,0.13,0.15,68,6.9,1.92,2021,10,4
GME-07806,Star Odyssey 9,Xbox One,RPG,Desconocido,2021-01-30,3.64,0.02,2.17,0.23,78,8.0,6.07,2021,1,1
GME-07807,Blood Arena 9,PS4,Simulacion,Microsoft,2021-08-07,2.79,0.68,2.32,0.29,70,6.3,6.08,2021,8,3
GME-07808,Crystal Frontier 9,Nintendo Switch,Accion,Activision,2022-11-28,0.01,0.81,0.64,0.13,42,4.1,1.59,2022,11,4
GME-07809,Phantom Tactics 9,PS5,Deportes,Square Enix,2023-06-09,0.72,1.21,0.72,0.09,88,8.9,2.73,2023,6,2
GME-07810,Storm Horizon 9,PC,Deportes,Activision,2019-03-06,0.08,2.49,1.37,0.49,72,7.4,4.44,2019,3,1
GME-07811,Solar Saga 9,PS4,Puzzle,Nintendo,2020-11-07,0.24,1.12,0.24,0.17,71,7.0,1.77,2020,11,4
GME-07812,Frozen Legacy 9,Nintendo Switch,Puzzle,Sony,2019-06-14,3.54,0.48,0.04,0.26,61,6.7,4.33,2019,6,2
GME-07813,Golden Fury 9,Xbox Series X,Aventura,Ubisoft,2023-09-24,3.21,0.95,1.11,0.21,55,5.3,5.47,2023,9,3
GME-07814,Lost Reborn 9,Xbox One,Accion,Ubisoft,2023-03-18,1.18,0.27,0.01,0.27,47,5.2,1.73,2023,3,1
GME-07815,Final Evolution 9,Xbox Series X,Accion,Desconocido,2019-10-27,2.96,1.94,0.24,0.46,78,6.8,5.59,2019,10,4
GME-07816,Hyper Worlds 9,PS5,RPG,Take-Two,2019-04-25,1.89,2.5,0.96,0.13,73,7.6,5.5,2019,4,2
GME-07817,Mega Strike 9,PC,Estrategia,Tencent,2020-06-29,0.51,0.37,0.62,0.44,85,8.4,1.95,2020,6,2
GME-07818,Ultra Assault 9,PS5,Accion,Ubisoft,2023-05-08,1.0,0.38,0.39,0.05,70,6.9,1.83,2023,5,2
GME-07819,Chrono Dominion 9,Xbox One,Accion,Activision,2021-03-14,3.89,1.34,0.05,0.43,88,8.3,5.71,2021,3,1
GME-07820,Eternal Vanguard 9,PC,Accion,Ubisoft,2019-05-27,1.02,5.72,0.51,0.49,70,7.5,7.74,2019,5,2
GME-07821,Mystic Blade 9,Xbox One,Shooter,Activision,2022-01-17,0.67,1.46,0.23,0.12,52,5.5,2.47,2022,1,1
GME-07822,Savage Force 9,PC,Estrategia,Sony,2021-08-20,1.77,0.23,0.34,0.17,68,7.4,2.51,2021,8,3
GME-07823,Grand Protocol 9,Xbox Series X,RPG,EA,2020-01-07,0.94,0.38,0.02,0.68,64,7.4,2.03,2020,1,1
GME-07824,Epic Drift 9,Nintendo Switch,Deportes,Microsoft,2020-01-29,0.71,0.44,0.22,0.02,42,3.9,1.39,2020,1,1
GME-07825,Wild Reign 9,Mobile,Puzzle,Sony,2023-09-20,2.78,0.13,0.56,0.47,69,6.4,3.93,2023,9,3
GME-07826,Rogue Nexus 9,PS4,Deportes,Ubisoft,2020-05-27,2.08,1.77,1.33,0.18,84,7.8,5.36,2020,5,2
GME-07827,Silent Forge 9,PS5,Shooter,EA,2023-08-01,0.18,0.77,1.14,0.24,74,6.6,2.34,2023,8,3
GME-07828,Ancient Hunters 9,Xbox Series X,Estrategia,Desconocido,2021-02-20,0.28,0.21,0.57,0.82,45,4.3,1.88,2021,2,1
GME-07829,Inferno Empire 9,PS4,Aventura,Nintendo,2023-08-24,1.72,2.07,2.76,0.24,70,7.0,6.79,2023,8,3
GME-07830,Turbo Zero 9,Mobile,Simulacion,Activision,2019-01-26,0.03,1.93,0.93,0.58,100,10.0,3.47,2019,1,1
GME-07831,Shadow Quest 9,PC,Puzzle,Activision,2019-09-07,2.11,0.2,1.58,0.4,97,9.9,4.3,2019,9,3
GME-07832,Dark Wars 9,Mobile,RPG,Microsoft,2023-04-23,3.07,0.68,0.46,0.74,57,6.3,4.95,2023,4,2
GME-07833,Neon Legends 9,PS4,Simulacion,Take-Two,2023-01-03,0.29,3.79,2.18,0.03,74,7.7,6.28,2023,1,1
GME-07834,Cyber Chronicles 9,Xbox Series X,Shooter,Ubisoft,2020-05-24,0.37,0.54,0.55,1.41,99,8.9,2.86,2020,5,2
GME-07835,Iron Rising 9,Xbox One,Estrategia,Nintendo,2021-02-27,0.75,3.4,0.89,0.02,67,5.6,5.06,2021,2,1
GME-07836,Star Odyssey 9,Nintendo Switch,Deportes,Sony,2023-04-29,4.32,0.95,1.4,0.03,66,5.7,6.68,2023,4,2
GME-07837,Blood Arena 9,PS4,Estrategia,Ubisoft,2021-06-26,3.9,0.72,0.59,0.2,72,7.7,5.41,2021,6,2
GME-07838,Crystal Frontier 9,PC,Shooter,Ubisoft,2020-05-21,0.17,0.95,0.47,0.08,63,6.0,1.67,2020,5,2
GME-07839,Phantom Tactics 9,PC,Accion,Take-Two,2023-02-19,0.39,0.08,0.13,0.05,24,2.0,0.66,2023,2,1
GME-07840,Storm Horizon 9,Mobile,Deportes,EA,2019-03-10,0.27,3.16,1.56,0.37,80,7.2,5.36,2019,3,1
GME-07841,Solar Saga 9,PC,Shooter,EA,2020-02-12,2.98,1.07,0.2,0.07,84,7.7,4.33,2020,2,1
GME-07842,Frozen Legacy 9,Nintendo Switch,Estrategia,Microsoft,2021-08-01,3.7,0.66,0.18,0.0,79,7.4,4.55,2021,8,3
GME-07843,Golden Fury 9,Mobile,Estrategia,Ubisoft,2023-02-14,0.41,0.23,0.38,0.21,49,4.6,1.23,2023,2,1
GME-07844,Lost Reborn 9,Mobile,Puzzle,Sony,2023-04-28,0.29,1.76,0.11,0.26,74,7.7,2.41,2023,4,2
GME-07845,Final Evolution 9,Xbox One,Simulacion,Nintendo,2019-07-12,0.44,0.39,1.46,0.1,56,5.5,2.38,2019,7,3
GME-07846,Hyper Worlds 9,Xbox Series X,RPG,Square Enix,2021-12-03,0.55,3.14,1.19,1.8,93,9.3,6.68,2021,12,4
GME-07847,Mega Strike 9,PS4,Simulacion,EA,2022-09-25,1.01,0.04,0.01,0.07,39,3.5,1.13,2022,9,3
GME-07848,Ultra Assault 9,Nintendo Switch,Deportes,Sony,2020-03-02,1.33,0.33,1.16,0.16,61,6.3,2.97,2020,3,1
GME-07849,Chrono Dominion 9,Nintendo Switch,Simulacion,Microsoft,2021-08-26,0.35,0.2,0.74,0.87,65,6.3,2.15,2021,8,3
GME-07850,Eternal Vanguard 9,PS5,Shooter,Activision,2021-03-07,12.98,1.7,0.16,0.96,85,8.7,15.79,2021,3,1
GME-07851,Mystic Blade 9,Xbox One,Puzzle,Ubisoft,2022-10-27,5.0,2.58,0.52,0.24,88,9.1,8.34,2022,10,4
GME-07852,Savage Force 9,PC,RPG,Take-Two,2020-10-01,0.91,1.11,0.56,0.01,78,8.1,2.59,2020,10,4
GME-07853,Grand Protocol 9,Mobile,Aventura,Take-Two,2020-10-23,3.18,0.48,0.32,0.44,58,5.3,4.43,2020,10,4
GME-07854,Epic Drift 9,PS5,Simulacion,Activision,2019-11-21,4.69,1.54,0.09,0.45,61,6.0,6.77,2019,11,4
GME-07855,Wild Reign 9,PS5,Aventura,Tencent,2022-07-12,0.54,0.8,0.66,0.17,78,8.0,2.16,2022,7,3
GME-07856,Rogue Nexus 9,PS4,Puzzle,EA,2023-01-31,0.01,1.11,0.17,0.07,45,5.1,1.36,2023,1,1
GME-07857,Silent Forge 9,Nintendo Switch,Accion,Activision,2019-03-28,1.64,0.01,0.01,0.23,64,7.3,1.89,2019,3,1
GME-07858,Ancient Hunters 9,PS4,Simulacion,Nintendo,2023-03-06,0.45,0.08,2.13,0.09,56,5.9,2.74,2023,3,1
GME-07859,Inferno Empire 9,PS4,Shooter,Sony,2022-01-30,0.7,0.58,0.06,1.15,81,7.7,2.49,2022,1,1
GME-07860,Turbo Zero 9,PS4,Deportes,Take-Two,2021-12-02,0.81,1.08,0.16,0.31,73,7.7,2.36,2021,12,4
GME-07861,Shadow Quest 9,PS5,Estrategia,Sony,2019-09-08,3.07,0.63,0.09,0.09,59,6.0,3.88,2019,9,3
GME-07862,Dark Wars 9,PS5,Puzzle,Take-Two,2020-06-02,1.16,3.3,0.49,0.32,65,7.0,5.27,2020,6,2
GME-07863,Neon Legends 9,PS5,Estrategia,Microsoft,2021-09-12,0.88,3.39,0.08,0.12,82,7.6,4.47,2021,9,3
GME-07864,Cyber Chronicles 9,PS5,RPG,Ubisoft,2022-07-31,0.23,2.16,1.25,0.32,67,6.4,3.96,2022,7,3
GME-07865,Iron Rising 9,Mobile,Simulacion,Activision,2020-09-03,4.69,0.16,0.38,0.12,66,6.2,5.36,2020,9,3
GME-07866,Star Odyssey 9,Nintendo Switch,Shooter,Sony,2020-02-11,1.09,1.96,0.14,0.23,71,7.0,3.41,2020,2,1
GME-07867,Blood Arena 9,Xbox Series X,Aventura,Sony,2021-01-08,3.29,4.93,0.8,0.5,80,6.9,9.51,2021,1,1
GME-07868,Crystal Frontier 9,Mobile,Accion,Sony,2019-04-17,1.32,0.15,0.11,0.3,56,5.6,1.89,2019,4,2
GME-07869,Phantom Tactics 9,PC,Estrategia,Tencent,2023-11-04,1.92,2.91,0.28,0.25,51,5.6,5.37,2023,11,4
GME-07870,Storm Horizon 9,Mobile,Aventura,EA,2022-09-27,4.42,1.71,0.94,0.21,79,7.7,7.28,2022,9,3
GME-07871,Solar Saga 9,Xbox One,Accion,Activision,2020-03-22,0.62,0.04,0.4,0.57,73,7.4,1.64,2020,3,1
GME-07872,Frozen Legacy 9,Xbox Series X,Deportes,Ubisoft,2019-08-20,0.38,0.69,0.49,0.34,73,7.3,1.9,2019,8,3
GME-07873,Golden Fury 9,Nintendo Switch,Estrategia,Microsoft,2020-04-28,1.7,1.27,1.72,0.35,89,8.3,5.05,2020,4,2
GME-07874,Lost Reborn 9,PS5,RPG,Activision,2022-07-20,0.34,1.52,1.32,0.0,82,7.8,3.19,2022,7,3
GME-07875,Final Evolution 9,Mobile,Shooter,Sony,2021-06-08,6.52,1.75,0.05,0.52,61,6.3,8.84,2021,6,2
GME-07876,Hyper Worlds 9,Xbox Series X,RPG,Microsoft,2020-10-26,1.93,1.19,0.3,0.42,43,4.2,3.85,2020,10,4
GME-07877,Mega Strike 9,Nintendo Switch,Estrategia,Ubisoft,2019-01-31,2.91,0.52,0.65,0.99,64,6.7,5.06,2019,1,1
GME-07878,Ultra Assault 9,Nintendo Switch,Puzzle,Take-Two,2019-12-09,1.57,0.93,0.13,0.55,58,6.4,3.18,2019,12,4
GME-07879,Chrono Dominion 9,Xbox Series X,Shooter,EA,2023-06-15,2.46,0.5,1.2,0.15,78,8.1,4.3,2023,6,2
GME-07880,Eternal Vanguard 9,Xbox One,Aventura,Ubisoft,2020-07-19,0.02,0.33,0.32,0.32,75,8.0,0.99,2020,7,3
GME-07881,Mystic Blade 9,PS4,Aventura,Nintendo,2022-04-12,1.46,1.54,2.51,0.46,84,8.8,5.97,2022,4,2
GME-07882,Savage Force 9,Xbox One,Deportes,Microsoft,2019-09-03,0.7,0.21,0.08,0.72,84,9.1,1.71,2019,9,3
GME-07883,Grand Protocol 9,PS5,Deportes,Tencent,2021-03-21,5.53,0.49,0.99,0.26,96,8.6,7.26,2021,3,1
GME-07884,Epic Drift 9,Xbox One,Deportes,Microsoft,2023-06-05,1.88,0.13,0.43,0.63,77,7.5,3.08,2023,6,2
GME-07885,Wild Reign 9,Nintendo Switch,Deportes,Ubisoft,2020-05-12,2.38,2.28,1.81,0.11,68,6.5,6.58,2020,5,2
GME-07886,Rogue Nexus 9,Mobile,Accion,EA,2019-01-19,0.34,1.48,0.87,0.78,96,9.6,3.47,2019,1,1
GME-07887,Silent Forge 9,Xbox One,Puzzle,Activision,2019-03-28,1.09,1.35,0.61,0.08,65,6.1,3.13,2019,3,1
GME-07888,Ancient Hunters 9,Nintendo Switch,Shooter,EA,2022-04-05,1.61,1.41,0.02,0.92,73,7.4,3.95,2022,4,2
GME-07889,Inferno Empire 9,PC,Simulacion,Nintendo,2023-05-24,0.04,0.33,0.0,0.07,43,5.0,0.45,2023,5,2
GME-07890,Turbo Zero 9,Xbox Series X,Puzzle,EA,2022-11-15,1.96,0.85,0.08,0.43,70,7.0,3.32,2022,11,4
GME-07891,Shadow Quest 9,PS4,Simulacion,Activision,2021-08-31,2.03,2.13,0.05,0.38,76,8.2,4.61,2021,8,3
GME-07892,Dark Wars 9,Mobile,Shooter,Ubisoft,2022-11-10,4.86,2.55,0.42,0.38,55,4.9,8.21,2022,11,4
GME-07893,Neon Legends 9,Nintendo Switch,RPG,Sony,2022-05-06,0.49,1.79,0.42,0.01,86,8.5,2.72,2022,5,2
GME-07894,Cyber Chronicles 9,PS4,Simulacion,EA,2019-11-14,3.29,1.01,0.1,1.46,69,6.0,5.86,2019,11,4
GME-07895,Iron Rising 9,Xbox Series X,Accion,EA,2021-01-30,0.15,1.45,0.95,0.18,71,7.5,2.72,2021,1,1
GME-07896,Star Odyssey 9,Xbox One,Puzzle,Tencent,2023-04-28,1.36,0.3,1.72,1.02,81,7.8,4.41,2023,4,2
GME-07897,Blood Arena 9,Xbox Series X,RPG,Activision,2019-07-03,1.31,0.4,0.03,0.58,61,6.0,2.32,2019,7,3
GME-07898,Crystal Frontier 9,PS5,Deportes,Tencent,2020-05-24,0.68,0.14,0.03,0.26,69,6.9,1.1,2020,5,2
GME-07899,Phantom Tactics 9,Nintendo Switch,Estrategia,EA,2019-11-19,1.28,0.43,1.59,0.13,67,7.4,3.43,2019,11,4
GME-07900,Storm Horizon 9,Nintendo Switch,Puzzle,Sony,2021-10-20,0.12,2.27,2.87,0.08,67,6.2,5.34,2021,10,4
GME-07901,Solar Saga 9,Nintendo Switch,Shooter,Square Enix,2019-07-07,18.08,0.19,2.2,0.2,100,10.0,20.68,2019,7,3
GME-07902,Frozen Legacy 9,Mobile,Estrategia,Nintendo,2022-11-05,0.21,0.27,0.06,0.07,47,4.7,0.61,2022,11,4
GME-07903,Golden Fury 9,Xbox Series X,Puzzle,Tencent,2022-06-20,1.49,0.0,0.08,0.68,86,9.2,2.25,2022,6,2
GME-07904,Lost Reborn 9,Nintendo Switch,Puzzle,Nintendo,2020-11-24,4.08,0.26,3.12,0.32,76,7.5,7.78,2020,11,4
GME-07905,Final Evolution 9,Xbox One,Estrategia,Microsoft,2023-04-05,0.95,1.94,0.67,0.54,85,8.7,4.09,2023,4,2
GME-07906,Hyper Worlds 9,Mobile,Estrategia,EA,2022-07-04,0.45,2.93,0.11,0.17,61,6.2,3.66,2022,7,3
GME-07907,Mega Strike 9,Mobile,Accion,Sony,2019-05-03,0.26,0.35,0.27,0.53,60,5.8,1.4,2019,5,2
GME-07908,Ultra Assault 9,PC,Estrategia,Microsoft,2019-05-03,1.22,3.59,0.8,0.04,100,10.0,5.64,2019,5,2
GME-07909,Chrono Dominion 9,PS5,RPG,Nintendo,2020-12-29,3.04,4.34,0.41,1.45,89,8.9,9.24,2020,12,4
GME-07910,Eternal Vanguard 9,PS5,Simulacion,Activision,2022-08-13,1.01,0.14,0.56,0.68,69,6.8,2.38,2022,8,3
GME-07911,Mystic Blade 9,Xbox One,Deportes,Tencent,2019-11-12,1.43,7.66,0.45,0.82,73,7.6,10.36,2019,11,4
GME-07912,Savage Force 9,PS4,Accion,Square Enix,2022-12-07,0.02,0.79,0.94,0.52,66,6.9,2.27,2022,12,4
GME-07913,Grand Protocol 9,Xbox Series X,Estrategia,Microsoft,2022-01-03,0.13,2.83,0.21,0.24,53,5.5,3.41,2022,1,1
GME-07914,Epic Drift 9,PS5,Estrategia,Activision,2023-06-09,1.78,0.46,0.44,0.01,62,7.6,2.68,2023,6,2
GME-07915,Wild Reign 9,PS4,Puzzle,Take-Two,2019-08-08,1.1,0.31,0.18,0.18,68,7.0,1.77,2019,8,3
GME-07916,Rogue Nexus 9,Mobile,Accion,Take-Two,2019-09-15,0.45,0.12,0.48,0.38,87,7.6,1.43,2019,9,3
GME-07917,Silent Forge 9,Xbox Series X,Aventura,Nintendo,2021-09-26,0.29,0.21,0.04,0.04,50,5.6,0.58,2021,9,3
GME-07918,Ancient Hunters 9,PS5,Aventura,Sony,2020-04-21,0.18,0.09,0.86,0.45,43,3.9,1.57,2020,4,2
GME-07919,Inferno Empire 9,Nintendo Switch,Estrategia,Square Enix,2020-10-10,0.59,1.33,0.36,0.19,70,7.0,2.47,2020,10,4
GME-07920,Turbo Zero 9,PC,RPG,EA,2022-02-17,0.85,0.54,0.8,0.43,74,8.5,2.61,2022,2,1
GME-07921,Shadow Quest 9,Xbox Series X,Shooter,Take-Two,2023-06-03,3.22,4.55,0.47,0.13,56,6.3,8.36,2023,6,2
GME-07922,Dark Wars 9,PS5,Deportes,EA,2022-08-13,3.47,1.65,0.81,0.36,77,8.3,6.29,2022,8,3
GME-07923,Neon Legends 9,Mobile,RPG,Tencent,2023-03-30,0.09,0.71,0.63,0.16,70,6.5,1.58,2023,3,1
GME-07924,Cyber Chronicles 9,Nintendo Switch,Shooter,Activision,2020-12-12,0.11,0.08,3.31,0.04,79,8.2,3.55,2020,12,4
GME-07925,Iron Rising 9,PS5,Shooter,Ubisoft,2023-07-08,1.97,1.75,0.16,0.95,86,8.9,4.83,2023,7,3
GME-07926,Star Odyssey 9,Xbox Series X,Aventura,Sony,2021-06-17,0.88,0.2,0.46,0.17,55,5.2,1.71,2021,6,2
GME-07927,Blood Arena 9,Nintendo Switch,Shooter,Desconocido,2023-02-10,0.19,0.29,0.54,0.29,84,8.1,1.31,2023,2,1
GME-07928,Crystal Frontier 9,PS4,RPG,Microsoft,2020-01-31,0.82,0.14,0.12,0.1,72,7.3,1.19,2020,1,1
GME-07929,Phantom Tactics 9,Xbox Series X,Shooter,Nintendo,2019-02-13,0.72,3.76,2.8,0.74,80,8.5,8.02,2019,2,1
GME-07930,Storm Horizon 9,Xbox Series X,RPG,Tencent,2022-11-12,0.17,0.63,0.24,0.52,60,5.8,1.56,2022,11,4
GME-07931,Solar Saga 9,PC,RPG,Sony,2021-02-12,2.71,0.44,0.18,0.39,81,7.4,3.71,2021,2,1
GME-07932,Frozen Legacy 9,PS5,Deportes,Tencent,2021-01-03,1.88,0.16,0.88,0.87,75,7.6,3.8,2021,1,1
GME-07933,Golden Fury 9,Xbox One,Simulacion,EA,2023-01-23,0.73,2.49,0.02,0.24,46,4.2,3.48,2023,1,1
GME-07934,Lost Reborn 9,PS4,Simulacion,EA,2019-10-03,1.68,4.07,0.08,0.09,78,8.1,5.92,2019,10,4
GME-07935,Final Evolution 9,Xbox Series X,Accion,Take-Two,2020-05-28,1.5,0.5,0.47,0.08,54,5.2,2.55,2020,5,2
